transaction_id,employee_id,department,role,transaction_date,base_amount,overtime_hours,overtime_amount,total_amount,approver_id,processed_timestamp
TXN00000206,EMP0006,Engineering,Junior Dev,2022-01-31,4351.95,0.0,0.0,4351.95,MGR013,2022-01-31 12:00:00
TXN00000207,EMP0007,Sales,Sales Rep,2022-01-31,4859.16,5.5,232.63,5091.79,MGR009,2022-01-31 11:00:00
TXN00000208,EMP0008,Sales,Regional Director,2022-01-31,11731.85,4.8,483.07,12214.92,MGR009,2022-01-31 14:00:00
TXN00000209,EMP0009,Finance,Finance Manager,2022-01-31,9764.7,0.0,0.0,9764.7,MGR017,2022-01-31 11:00:00
TXN00000210,EMP0010,Sales,Regional Director,2022-01-31,12894.02,5.1,564.09,13458.11,MGR009,2022-01-31 12:00:00
TXN00000211,EMP0011,Marketing,Marketing Coord,2022-01-31,4135.09,2.2,79.48,4214.57,MGR019,2022-01-31 17:00:00
TXN00000212,EMP0012,Marketing,Marketing Coord,2022-01-31,3799.77,6.3,206.88,4006.65,MGR019,2022-01-31 13:00:00
TXN00000213,EMP0013,Finance,Analyst,2022-01-31,5381.41,5.1,236.96,5618.37,MGR017,2022-01-31 15:00:00
TXN00000214,EMP0014,Marketing,Marketing Manager,2022-01-31,9388.76,0.0,0.0,9388.76,MGR019,2022-01-31 16:00:00
TXN00000215,EMP0015,Engineering,Engineering Manager,2022-01-31,10337.47,0.0,0.0,10337.47,MGR013,2022-01-31 16:00:00
TXN00000216,EMP0016,Engineering,Engineering Manager,2022-01-31,10474.68,0.0,0.0,10474.68,MGR013,2022-01-31 13:00:00
TXN00000217,EMP0017,HR,HR Specialist,2022-01-31,5395.52,0.8,37.01,5432.53,MGR014,2022-01-31 14:00:00
TXN00000218,EMP0018,HR,HR Specialist,2022-01-31,6806.67,0.0,0.0,6806.67,MGR014,2022-01-31 16:00:00
TXN00000219,EMP0019,Sales,Sales Rep,2022-01-31,4156.24,2.4,84.63,4240.87,MGR009,2022-01-31 13:00:00
TXN00000220,EMP0020,Operations,Operations Analyst,2022-01-31,5491.77,0.0,0.0,5491.77,MGR019,2022-01-31 13:00:00
TXN00000221,EMP0021,Engineering,Senior Dev,2022-01-31,6337.25,0.4,20.45,6357.7,MGR013,2022-01-31 15:00:00
TXN00000222,EMP0022,Finance,Finance Manager,2022-01-31,9664.68,0.0,0.0,9664.68,MGR017,2022-01-31 12:00:00
TXN00000223,EMP0023,Operations,Operations Lead,2022-01-31,8677.93,1.2,91.88,8769.81,MGR019,2022-01-31 12:00:00
TXN00000224,EMP0024,Marketing,Marketing Specialist,2022-01-31,5327.61,4.7,218.53,5546.15,MGR019,2022-01-31 12:00:00
TXN00000225,EMP0025,Operations,Operations Lead,2022-01-31,8975.51,92.7165850418666,7201.545890271265,16177.055890271266,MGR019,2022-01-31 11:00:00
TXN00000226,EMP0026,Operations,Operations Manager,2022-01-31,12600.78,0.0,0.0,12600.78,MGR019,2022-01-31 09:00:00
TXN00000227,EMP0027,HR,HR Manager,2022-01-31,13014.25,0.0,0.0,13014.25,MGR014,2022-01-31 11:00:00
TXN00000228,EMP0028,HR,HR Manager,2022-01-31,11875.28,0.0,0.0,11875.28,MGR014,2022-01-31 13:00:00
TXN00000229,EMP0029,Sales,Regional Director,2022-01-31,11348.67,4.1,401.39,11750.06,MGR009,2022-01-31 09:00:00
TXN00000230,EMP0030,Marketing,Marketing Manager,2022-01-31,8684.42,0.0,0.0,8684.42,MGR019,2022-01-31 16:00:00
TXN00000231,EMP0031,HR,HR Coord,2022-01-31,3891.72,0.0,0.0,3891.72,MGR014,2022-01-31 10:00:00
TXN00000232,EMP0032,Marketing,Marketing Coord,2022-01-31,4484.93,0.0,0.0,4484.93,MGR019,2022-01-31 11:00:00
TXN00000233,EMP0033,Engineering,Tech Lead,2022-01-31,8587.39,0.0,0.0,8587.39,MGR013,2022-01-31 11:00:00
TXN00000234,EMP0034,Marketing,Marketing Coord,2022-01-31,3850.71,5.2,172.13,4022.84,MGR019,2022-01-31 15:00:00
TXN00000235,EMP0035,HR,HR Manager,2022-01-31,9869.11,0.0,0.0,9869.11,MGR014,2022-01-31 12:00:00
TXN00000236,EMP0036,Sales,Regional Director,2022-01-31,14237.79,1.5,187.15,14424.94,MGR009,2022-01-31 17:00:00
TXN00000237,EMP0037,Operations,Operations Lead,2022-01-31,8275.66,0.0,0.0,8275.66,MGR019,2022-01-31 16:00:00
TXN00000238,EMP0038,Marketing,Marketing Coord,2022-01-31,4547.26,0.8,30.74,4578.0,MGR019,2022-01-31 17:00:00
TXN00000239,EMP0039,Operations,Operations Manager,2022-01-31,10954.57,0.0,0.0,10954.57,MGR019,2022-01-31 12:00:00
TXN00000240,EMP0040,Marketing,Marketing Manager,2022-01-31,9598.62,0.0,0.0,9598.62,MGR019,2022-01-31 09:00:00
TXN00000241,EMP0041,Finance,Controller,2022-01-31,13631.32,0.0,0.0,13631.32,MGR017,2022-01-31 11:00:00
TXN00000242,EMP0042,Sales,Senior Sales,2022-01-31,6548.4,3.6,201.29,6749.69,MGR009,2022-01-31 12:00:00
TXN00000243,EMP0043,Finance,Analyst,2022-01-31,4795.53,0.9,36.12,4831.65,MGR017,2022-01-31 11:00:00
TXN00000244,EMP0044,Engineering,Senior Dev,2022-01-31,7801.12,0.6,40.59,7841.7,MGR013,2022-01-31 13:00:00
TXN00000245,EMP0045,Sales,Regional Director,2022-01-31,15087.19,0.0,0.0,15087.19,MGR009,2022-01-31 10:00:00
TXN00000246,EMP0046,Engineering,Engineering Manager,2022-01-31,9386.42,0.0,0.0,9386.42,MGR013,2022-01-31 12:00:00
TXN00000247,EMP0047,HR,HR Specialist,2022-01-31,6140.56,8.8,469.14,6609.7,MGR014,2022-01-31 08:00:00
TXN00000248,EMP0048,Marketing,Marketing Manager,2022-01-31,11348.61,0.0,0.0,11348.61,MGR019,2022-01-31 16:00:00
TXN00000249,EMP0049,Operations,Operations Manager,2022-01-31,10413.0,0.0,0.0,10413.0,MGR019,2022-01-31 10:00:00
TXN00000250,EMP0050,Operations,Operations Manager,2022-01-31,8475.73,0.0,0.0,8475.73,MGR019,2022-01-31 12:00:00
TXN00000251,EMP0051,Operations,Operations Lead,2022-01-31,8038.62,0.0,0.0,8038.62,MGR019,2022-01-31 08:00:00
TXN00000252,EMP0052,Marketing,Marketing Specialist,2022-01-31,5324.96,3.6,164.91,5489.87,MGR019,2022-01-31 08:00:00
TXN00000253,EMP0053,Finance,Analyst,2022-01-31,5776.99,0.0,0.0,5776.99,MGR017,2022-01-31 16:00:00
TXN00000254,EMP0054,Operations,Operations Lead,2022-01-31,9246.61,0.0,0.0,9246.61,MGR019,2022-01-31 12:00:00
TXN00000255,EMP0055,Sales,Sales Rep,2022-01-31,5841.247988834404,2.6,90.41,5931.657988834404,MGR009,2022-01-31 10:00:00
TXN00000256,EMP0056,Marketing,Marketing Manager,2022-01-31,9397.26,0.0,0.0,9397.26,MGR019,2022-01-31 15:00:00
TXN00000257,EMP0057,HR,HR Coord,2022-01-31,4940.74,0.0,0.0,4940.74,MGR014,2022-01-31 09:00:00
TXN00000258,EMP0058,Marketing,Marketing Coord,2022-01-31,4632.85,0.0,0.0,4632.85,MGR019,2022-01-31 08:00:00
TXN00000259,EMP0059,HR,HR Coord,2022-01-31,4391.67,0.0,0.0,4391.67,MGR014,2022-01-31 17:00:00
TXN00000260,EMP0060,Marketing,Marketing Specialist,2022-01-31,6353.27,0.4,19.82,6373.09,MGR019,2022-01-31 12:00:00
TXN00000261,EMP0061,Engineering,Tech Lead,2022-01-31,10811.75,0.0,0.0,10811.75,MGR013,2022-01-31 15:00:00
TXN00000262,EMP0062,Sales,Sales Rep,2022-01-31,4176.52,0.0,0.0,4176.52,MGR009,2022-01-31 15:00:00
TXN00000263,EMP0063,HR,HR Coord,2022-01-31,3739.19,0.0,0.0,3739.19,MGR014,2022-01-31 15:00:00
TXN00000264,EMP0064,Operations,Operations Lead,2022-01-31,10674.03,7.6,702.85,11376.88,MGR019,2022-01-31 13:00:00
TXN00000265,EMP0065,HR,HR Coord,2022-01-31,3485.37,0.0,0.0,3485.37,MGR014,2022-01-31 10:00:00
TXN00000266,EMP0066,Operations,Operations Lead,2022-01-31,8672.28,2.7,201.44,8873.72,MGR019,2022-01-31 08:00:00
TXN00000267,EMP0067,Sales,Sales Manager,2022-01-31,8948.71,0.0,0.0,8948.71,MGR009,2022-01-31 12:00:00
TXN00000268,EMP0068,HR,HR Specialist,2022-01-31,6299.01,4.9,265.54,6564.56,MGR014,2022-01-31 15:00:00
TXN00000269,EMP0069,HR,HR Manager,2022-01-31,10795.65,0.0,0.0,10795.65,MGR014,2022-01-31 09:00:00
TXN00000270,EMP0070,Sales,Sales Manager,2022-01-31,10977.25,0.0,0.0,10977.25,MGR009,2022-01-31 09:00:00
TXN00000271,EMP0071,Operations,Operations Manager,2022-01-31,11742.36,0.0,0.0,11742.36,MGR019,2022-01-31 14:00:00
TXN00000272,EMP0072,Finance,Controller,2022-01-31,11907.85,0.0,0.0,11907.85,MGR017,2022-01-31 15:00:00
TXN00000273,EMP0073,Sales,Senior Sales,2022-01-31,6441.24,1.3,71.26,6512.5,MGR009,2022-01-31 09:00:00
TXN00000274,EMP0074,Marketing,Marketing Coord,2022-01-31,4266.93,0.0,0.0,4266.93,MGR019,2022-01-31 17:00:00
TXN00000275,EMP0075,HR,HR Coord,2022-01-31,3464.27,0.8,22.88,3487.15,MGR014,2022-01-31 08:00:00
TXN00000276,EMP0076,Sales,Sales Rep,2022-01-31,4965.61,0.5,19.57,4985.18,MGR009,2022-01-31 10:00:00
TXN00000277,EMP0077,Operations,Operations Manager,2022-01-31,9171.93,0.0,0.0,9171.93,MGR019,2022-01-31 10:00:00
TXN00000278,EMP0078,Sales,Sales Rep,2022-01-31,5064.91,7.4,323.91,5388.81,MGR009,2022-01-31 17:00:00
TXN00000279,EMP0079,Marketing,Marketing Coord,2022-01-31,4532.56,2.6,102.25,4634.81,MGR019,2022-01-31 12:00:00
TXN00000280,EMP0080,Sales,Sales Manager,2022-01-31,9838.75,0.0,0.0,9838.75,MGR009,2022-01-31 09:00:00
TXN00000281,EMP0081,Finance,Senior Analyst,2022-01-31,6995.72,0.6,35.61,7031.33,MGR017,2022-01-31 11:00:00
TXN00000282,EMP0082,Sales,Regional Director,2022-01-31,14093.38,0.0,0.0,14093.38,MGR009,2022-01-31 09:00:00
TXN00000283,EMP0083,Finance,Controller,2022-01-31,11415.72,0.0,0.0,11415.72,MGR017,2022-01-31 16:00:00
TXN00000284,EMP0084,Engineering,Junior Dev,2022-01-31,4337.7,1.6,60.3,4398.01,MGR013,2022-01-31 14:00:00
TXN00000285,EMP0085,Finance,Finance Manager,2022-01-31,8923.43,0.0,0.0,8923.43,MGR017,2022-01-31 17:00:00
TXN00000286,EMP0086,Finance,Controller,2022-01-31,12270.85,0.0,0.0,12270.85,MGR017,2022-01-31 17:00:00
TXN00000287,EMP0087,Engineering,Junior Dev,2022-01-31,4674.43,2.7,109.8,4784.23,MGR013,2022-01-31 17:00:00
TXN00000288,EMP0088,Finance,Finance Manager,2022-01-31,10604.43,0.0,0.0,10604.43,MGR017,2022-01-31 11:00:00
TXN00000289,EMP0089,Sales,Senior Sales,2022-01-31,7486.15,6.8,443.77,7929.92,MGR009,2022-01-31 16:00:00
TXN00000290,EMP0090,HR,HR Specialist,2022-01-31,6199.09,0.6,34.05,6233.14,MGR014,2022-01-31 14:00:00
TXN00000291,EMP0091,Finance,Senior Analyst,2022-01-31,6591.18,1.9,109.31,6700.49,MGR017,2022-01-31 15:00:00
TXN00000292,EMP0092,Finance,Senior Analyst,2022-01-31,8736.74,0.2,15.42,8752.15,MGR017,2022-01-31 15:00:00
TXN00000293,EMP0093,Finance,Analyst,2022-01-31,4894.09,0.0,0.0,4894.09,MGR017,2022-01-31 12:00:00
TXN00000294,EMP0094,Operations,Operations Manager,2022-01-31,11594.89,0.0,0.0,11594.89,MGR019,2022-01-31 17:00:00
TXN00000295,EMP0095,Engineering,Senior Dev,2022-01-31,7052.01,1.5,93.76,7145.77,MGR013,2022-01-31 14:00:00
TXN00000296,EMP0096,Finance,Controller,2022-01-31,11717.78,0.0,0.0,11717.78,MGR017,2022-01-31 12:00:00
TXN00000297,EMP0097,Sales,Regional Director,2022-01-31,15462.52,0.5,67.72,15530.24,MGR009,2022-01-31 17:00:00
TXN00000298,EMP0098,Sales,Regional Director,2022-01-31,12561.59,5.9,645.37,13206.96,MGR009,2022-01-31 17:00:00
TXN00000299,EMP0099,Finance,Finance Manager,2022-01-31,12220.41,0.0,0.0,12220.41,MGR017,2022-01-31 08:00:00
TXN00000300,EMP0100,Marketing,Marketing Specialist,2022-01-31,6612.31,0.9,54.2,6666.51,MGR019,2022-01-31 17:00:00
TXN00000301,EMP0101,Operations,Operations Manager,2022-01-31,10528.67,0.0,0.0,10528.67,MGR019,2022-01-31 09:00:00
TXN00000302,EMP0102,Operations,Operations Lead,2022-01-31,8989.25,0.5,39.62,9028.87,MGR019,2022-01-31 11:00:00
TXN00000303,EMP0103,Sales,Sales Manager,2022-01-31,10360.5,0.0,0.0,10360.5,MGR009,2022-01-31 11:00:00
TXN00000304,EMP0104,Engineering,Junior Dev,2022-01-31,4175.23,0.1,2.98,4178.21,MGR013,2022-01-31 12:00:00
TXN00000305,EMP0105,Engineering,Junior Dev,2022-01-31,3797.97,0.8,25.91,3823.88,MGR013,2022-01-31 09:00:00
TXN00000306,EMP0106,Finance,Senior Analyst,2022-01-31,7469.34,0.1,3.86,7473.2,MGR017,2022-01-31 10:00:00
TXN00000307,EMP0107,HR,HR Coord,2022-01-31,4211.49,4.8,175.92,4387.42,MGR014,2022-01-31 11:00:00
TXN00000308,EMP0108,Engineering,Junior Dev,2022-01-31,5017.19,3.2,137.77,5154.96,MGR013,2022-01-31 10:00:00
TXN00000309,EMP0109,Sales,Regional Director,2022-01-31,13192.84,0.3,35.87,13228.71,MGR009,2022-01-31 16:00:00
TXN00000310,EMP0110,HR,HR Coord,2022-01-31,4615.95,3.8,153.52,4769.47,MGR014,2022-01-31 09:00:00
TXN00000311,EMP0111,HR,HR Coord,2022-01-31,4364.79,0.0,0.0,4364.79,MGR014,2022-01-31 10:00:00
TXN00000312,EMP0112,Engineering,Engineering Manager,2022-01-31,8883.38,0.0,0.0,8883.38,MGR013,2022-01-31 08:00:00
TXN00000313,EMP0113,HR,HR Manager,2022-01-31,14007.548748631594,0.0,0.0,14007.548748631594,MGR014,2022-01-31 14:00:00
TXN00000314,EMP0114,Marketing,Marketing Specialist,2022-01-31,6390.94,1.0,57.56,6448.5,MGR019,2022-01-31 15:00:00
TXN00000315,EMP0115,Operations,Operations Manager,2022-01-31,11983.42,0.0,0.0,11983.42,MGR019,2022-01-31 17:00:00
TXN00000316,EMP0116,Sales,Sales Manager,2022-01-31,11442.95,0.0,0.0,11442.95,MGR009,2022-01-31 15:00:00
TXN00000317,EMP0117,Sales,Sales Manager,2022-01-31,10673.75,0.0,0.0,10673.75,MGR009,2022-01-31 12:00:00
TXN00000318,EMP0118,Marketing,Marketing Coord,2022-01-31,3852.51,2.6,87.49,3940.0,MGR019,2022-01-31 08:00:00
TXN00000319,EMP0119,Finance,Analyst,2022-01-31,4641.47,6.7,268.94,4910.4,MGR017,2022-01-31 11:00:00
TXN00000320,EMP0120,HR,HR Coord,2022-01-31,4188.6,0.0,0.0,4188.6,MGR014,2022-01-31 12:00:00
TXN00000321,EMP0121,Marketing,Marketing Coord,2022-01-31,5185.24,0.9,40.43,5225.67,MGR019,2022-01-31 12:00:00
TXN00000322,EMP0122,Engineering,Senior Dev,2022-01-31,7953.97,2.7,184.26,8138.23,MGR013,2022-01-31 15:00:00
TXN00000323,EMP0123,Marketing,Marketing Coord,2022-01-31,3855.55,2.9,97.95,3953.5,MGR019,2022-01-31 09:00:00
TXN00000324,EMP0124,HR,HR Manager,2022-01-31,11224.71,0.0,0.0,11224.71,MGR014,2022-01-31 11:00:00
TXN00000325,EMP0125,HR,HR Manager,2022-01-31,12873.62,0.0,0.0,12873.62,MGR014,2022-01-31 12:00:00
TXN00000326,EMP0126,Engineering,Tech Lead,2022-01-31,8476.43,0.0,0.0,8476.43,MGR013,2022-01-31 17:00:00
TXN00000327,EMP0127,Engineering,Senior Dev,2022-01-31,7780.49,0.0,0.0,7780.49,MGR013,2022-01-31 11:00:00
TXN00000328,EMP0128,Engineering,Junior Dev,2022-01-31,4229.37,0.0,0.0,4229.37,MGR013,2022-01-31 14:00:00
TXN00000329,EMP0129,Sales,Sales Manager,2022-01-31,12272.22,0.0,0.0,12272.22,MGR009,2022-01-31 09:00:00
TXN00000330,EMP0130,HR,HR Coord,2022-01-31,4070.73,6.7,237.74,4308.46,MGR014,2022-01-31 16:00:00
TXN00000331,EMP0131,Marketing,Marketing Coord,2022-01-31,4717.41,0.0,0.0,4717.41,MGR019,2022-01-31 11:00:00
TXN00000332,EMP0132,Operations,Operations Lead,2022-01-31,8194.28,0.1,4.83,8199.12,MGR019,2022-01-31 10:00:00
TXN00000333,EMP0133,Finance,Finance Manager,2022-01-31,12169.82,0.0,0.0,12169.82,MGR017,2022-01-31 12:00:00
TXN00000334,EMP0134,Engineering,Engineering Manager,2022-01-31,11431.86,0.0,0.0,11431.86,MGR013,2022-01-31 10:00:00
TXN00000335,EMP0135,Engineering,Junior Dev,2022-01-31,4439.85,5.4,207.64,4647.49,MGR013,2022-01-31 09:00:00
TXN00000336,EMP0136,Sales,Sales Manager,2022-01-31,12130.79,0.0,0.0,12130.79,MGR009,2022-01-31 08:00:00
TXN00000337,EMP0137,Operations,Operations Lead,2022-01-31,11085.71,0.6,54.21,11139.92,MGR019,2022-01-31 10:00:00
TXN00000338,EMP0138,Operations,Operations Lead,2022-01-31,9145.04,0.1,4.41,9149.44,MGR019,2022-01-31 12:00:00
TXN00000339,EMP0139,Engineering,Junior Dev,2022-01-31,5400.48,0.0,0.0,5400.48,MGR013,2022-01-31 17:00:00
TXN00000340,EMP0140,Operations,Operations Analyst,2022-01-31,5845.28,2.6,130.39,5975.67,MGR019,2022-01-31 17:00:00
TXN00000341,EMP0141,Engineering,Tech Lead,2022-01-31,9965.7,0.0,0.0,9965.7,MGR013,2022-01-31 12:00:00
TXN00000342,EMP0142,HR,HR Coord,2022-01-31,3825.33,2.4,80.23,3905.56,MGR014,2022-01-31 15:00:00
TXN00000343,EMP0143,Sales,Sales Rep,2022-01-31,4482.67,5.3,206.04,4688.71,MGR009,2022-01-31 09:00:00
TXN00000344,EMP0144,Marketing,Marketing Coord,2022-01-31,4099.11,0.0,1.18,4100.28,MGR019,2022-01-31 15:00:00
TXN00000345,EMP0145,Sales,Senior Sales,2022-01-31,6775.07,6.9,405.04,7180.11,MGR009,2022-01-31 12:00:00
TXN00000346,EMP0146,Engineering,Tech Lead,2022-01-31,7593.55,0.0,0.0,7593.55,MGR013,2022-01-31 14:00:00
TXN00000347,EMP0147,Finance,Senior Analyst,2022-01-31,7749.31,0.0,0.0,7749.31,MGR017,2022-01-31 12:00:00
TXN00000348,EMP0148,Sales,Senior Sales,2022-01-31,6368.3,2.8,151.7,6520.01,MGR009,2022-01-31 16:00:00
TXN00000349,EMP0149,Engineering,Senior Dev,2022-01-31,7545.98,0.6,37.77,7583.75,MGR013,2022-01-31 16:00:00
TXN00000350,EMP0150,Finance,Senior Analyst,2022-01-31,7169.19,0.0,0.0,7169.19,MGR017,2022-01-31 15:00:00
TXN00000351,EMP0151,Sales,Sales Rep,2022-01-31,3988.07,1.4,50.02,4038.09,MGR009,2022-01-31 15:00:00
TXN00000352,EMP0152,Engineering,Engineering Manager,2022-01-31,10752.42,0.0,0.0,10752.42,MGR013,2022-01-31 09:00:00
TXN00000353,EMP0153,Sales,Regional Director,2022-01-31,15937.52,4.0,554.25,16491.77,MGR009,2022-01-31 17:00:00
TXN00000354,EMP0154,Marketing,Marketing Coord,2022-01-31,4071.82,2.8,97.7,4169.51,MGR019,2022-01-31 08:00:00
TXN00000355,EMP0155,Engineering,Senior Dev,2022-01-31,7631.91,1.5,97.71,7729.62,MGR013,2022-01-31 14:00:00
TXN00000356,EMP0156,Marketing,Marketing Specialist,2022-01-31,5341.01,1.3,60.95,5401.96,MGR019,2022-01-31 13:00:00
TXN00000357,EMP0157,Marketing,Marketing Specialist,2022-01-31,5319.42,0.0,0.0,5319.42,MGR019,2022-01-31 17:00:00
TXN00000358,EMP0158,HR,HR Specialist,2022-01-31,6403.6,2.5,138.92,6542.52,MGR014,2022-01-31 12:00:00
TXN00000359,EMP0159,HR,HR Specialist,2022-01-31,5325.04,3.3,150.64,5475.68,MGR014,2022-01-31 08:00:00
TXN00000360,EMP0160,Engineering,Tech Lead,2022-01-31,8027.45,0.0,0.0,8027.45,MGR013,2022-01-31 09:00:00
TXN00000361,EMP0161,HR,HR Specialist,2022-01-31,5912.38,0.0,0.0,5912.38,MGR014,2022-01-31 11:00:00
TXN00000362,EMP0162,Engineering,Engineering Manager,2022-01-31,10741.56,0.0,0.0,21483.12,MGR013,2022-01-31 17:00:00
TXN00000363,EMP0163,Operations,Operations Lead,2022-01-31,10681.51,0.1,8.79,10690.29,MGR019,2022-01-31 17:00:00
TXN00000364,EMP0164,HR,HR Manager,2022-01-31,10759.08,0.0,0.0,10759.08,MGR014,2022-01-31 08:00:00
TXN00000365,EMP0165,Finance,Senior Analyst,2022-01-31,6822.06,2.1,121.48,6943.54,MGR017,2022-01-31 12:00:00
TXN00000366,EMP0166,Engineering,Engineering Manager,2022-01-31,10329.97,0.0,0.0,10329.97,MGR013,2022-01-31 17:00:00
TXN00000367,EMP0167,HR,HR Manager,2022-01-31,8443.36,0.0,0.0,8443.36,MGR014,2022-01-31 08:00:00
TXN00000368,EMP0168,Operations,Operations Manager,2022-01-31,8507.85,0.0,0.0,8507.85,MGR019,2022-01-31 10:00:00
TXN00000369,EMP0169,Sales,Sales Manager,2022-01-31,12001.08,0.0,0.0,12001.08,MGR009,2022-01-31 15:00:00
TXN00000370,EMP0170,Engineering,Tech Lead,2022-01-31,8739.09,0.0,0.0,8739.09,MGR013,2022-01-31 16:00:00
TXN00000371,EMP0171,Marketing,Marketing Manager,2022-01-31,10355.85,0.0,0.0,10355.85,MGR019,2022-01-31 15:00:00
TXN00000372,EMP0172,Operations,Operations Lead,2022-01-31,8203.79,0.8,60.25,8264.04,MGR019,2022-01-31 12:00:00
TXN00000373,EMP0173,Marketing,Marketing Manager,2022-01-31,10216.3,0.0,0.0,10216.3,MGR019,2022-01-31 10:00:00
TXN00000374,EMP0174,Marketing,Marketing Specialist,2022-01-31,5657.52,0.0,0.0,5657.52,MGR019,2022-01-31 17:00:00
TXN00000375,EMP0175,Marketing,Marketing Manager,2022-01-31,10147.26,0.0,0.0,10147.26,MGR019,2022-01-31 14:00:00
TXN00000376,EMP0176,Sales,Regional Director,2022-01-31,14435.8,1.3,167.83,14603.63,MGR009,2022-01-31 15:00:00
TXN00000377,EMP0177,Finance,Senior Analyst,2022-01-31,7282.5,7.5,471.28,7753.79,MGR017,2022-01-31 09:00:00
TXN00000378,EMP0178,HR,HR Specialist,2022-01-31,4991.01,9.0,388.79,5379.8,MGR014,2022-01-31 15:00:00
TXN00000379,EMP0179,HR,HR Coord,2022-01-31,3544.49,0.6,18.84,3563.33,MGR014,2022-01-31 13:00:00
TXN00000380,EMP0180,Marketing,Marketing Coord,2022-01-31,4740.4,6.2,253.91,4994.3,MGR019,2022-01-31 14:00:00
TXN00000381,EMP0181,HR,HR Manager,2022-01-31,10222.67,0.0,0.0,10222.67,MGR014,2022-01-31 13:00:00
TXN00000382,EMP0182,Marketing,Marketing Specialist,2022-01-31,5600.16,0.0,0.0,5600.16,MGR019,2022-01-31 13:00:00
TXN00000383,EMP0183,Finance,Senior Analyst,2022-01-31,8022.91,3.5,245.48,8268.39,MGR017,2022-01-31 09:00:00
TXN00000384,EMP0184,Finance,Senior Analyst,2022-01-31,8944.23,0.0,0.0,17888.46,MGR017,2022-01-31 10:00:00
TXN00000385,EMP0185,Engineering,Tech Lead,2022-01-31,8023.94,0.0,0.0,8023.94,MGR013,2022-01-31 13:00:00
TXN00000386,EMP0186,Operations,Operations Manager,2022-01-31,8678.83,0.0,0.0,8678.83,MGR019,2022-01-31 14:00:00
TXN00000387,EMP0187,Marketing,Marketing Coord,2022-01-31,3689.3,13.2,421.01,4110.31,MGR019,2022-01-31 15:00:00
TXN00000388,EMP0188,Operations,Operations Lead,2022-01-31,7854.94,0.0,0.0,7854.94,MGR019,2022-01-31 12:00:00
TXN00000389,EMP0189,Sales,Senior Sales,2022-01-31,7604.22,3.7,241.39,7845.61,MGR009,2022-01-31 14:00:00
TXN00000390,EMP0190,Engineering,Senior Dev,2022-01-31,7679.73,0.0,0.0,7679.73,MGR013,2022-01-31 16:00:00
TXN00000391,EMP0191,HR,HR Coord,2022-01-31,3730.25,2.5,81.27,3811.52,MGR014,2022-01-31 08:00:00
TXN00000392,EMP0192,Finance,Senior Analyst,2022-01-31,8043.48,0.0,0.0,8043.48,MGR017,2022-01-31 15:00:00
TXN00000393,EMP0193,Operations,Operations Lead,2022-01-31,10249.22,3.6,318.08,10567.3,MGR019,2022-01-31 09:00:00
TXN00000394,EMP0194,Finance,Senior Analyst,2022-01-31,6496.16,7.7,435.5,6931.66,MGR017,2022-01-31 13:00:00
TXN00000395,EMP0195,Operations,Operations Manager,2022-01-31,11904.32,0.0,0.0,11904.32,MGR019,2022-01-31 12:00:00
TXN00000396,EMP0196,Engineering,Engineering Manager,2022-01-31,12006.46,0.0,0.0,12006.46,MGR013,2022-01-31 13:00:00
TXN00000397,EMP0197,Sales,Regional Director,2022-01-31,13496.4,5.9,694.05,14190.45,MGR009,2022-01-31 09:00:00
TXN00000398,EMP0198,HR,HR Coord,2022-01-31,4323.24,0.0,0.0,4323.24,MGR014,2022-01-31 14:00:00
TXN00000399,EMP0199,Finance,Senior Analyst,2022-01-31,7877.94,5.3,361.11,8239.05,MGR017,2022-01-31 16:00:00
TXN00000400,EMP0200,Operations,Operations Manager,2022-01-31,11749.49,0.0,0.0,11749.49,MGR019,2022-01-31 08:00:00
TXN00000401,EMP0001,Operations,Operations Analyst,2022-03-02,5509.53,0.4,18.38,5527.91,MGR019,2022-03-02 16:00:00
TXN00000402,EMP0002,Operations,Operations Lead,2022-03-02,9841.05,3.6,304.46,10145.51,MGR019,2022-03-02 15:00:00
TXN00000403,EMP0003,Sales,Senior Sales,2022-03-02,6221.04,3.9,208.37,6429.41,MGR009,2022-03-02 14:00:00
TXN00000404,EMP0004,Operations,Operations Manager,2022-03-02,9555.93,0.0,0.0,9555.93,MGR019,2022-03-02 08:00:00
TXN00000405,EMP0005,Engineering,Engineering Manager,2022-03-02,11100.7,0.0,0.0,11100.7,MGR013,2022-03-02 11:00:00
TXN00000406,EMP0006,Engineering,Junior Dev,2022-03-02,4351.95,2.9,111.09,4463.04,MGR013,2022-03-02 16:00:00
TXN00000407,EMP0007,Sales,Sales Rep,2022-03-02,4859.16,0.0,0.0,4859.16,MGR009,2022-03-02 13:00:00
TXN00000408,EMP0008,Sales,Regional Director,2022-03-02,11731.85,0.8,80.78,11812.62,MGR009,2022-03-02 17:00:00
TXN00000409,EMP0009,Finance,Finance Manager,2022-03-02,9764.7,0.0,0.0,9764.7,MGR017,2022-03-02 15:00:00
TXN00000410,EMP0010,Sales,Regional Director,2022-03-02,12894.02,6.2,695.29,13589.31,MGR009,2022-03-02 15:00:00
TXN00000411,EMP0011,Marketing,Marketing Coord,2022-03-02,4135.09,8.4,300.37,4435.46,MGR019,2022-03-02 08:00:00
TXN00000412,EMP0012,Marketing,Marketing Coord,2022-03-02,3799.77,0.0,0.0,3799.77,MGR019,2022-03-02 11:00:00
